"Date","Price","Open","High","Low","Vol.","Change %"
"04/16/2019","28.9742","28.7035","29.0229","28.6938","0.01K","0.02%"
"04/15/2019","28.9684","28.6896","29.0258","28.6822","0.01K","0.56%"
"04/12/2019","28.8071","28.7500","28.8398","28.6061","0.01K","-0.31%"
"04/11/2019","28.8958","28.6829","28.9501","28.6335","0.01K","0.06%"
"04/10/2019","28.8785","28.6759","28.9358","28.5300","0.01K","0.10%"
"04/09/2019","28.8500","28.6691","28.8617","28.5300","0.02K","-0.05%"
"04/08/2019","28.8636","28.6622","28.8779","28.5274","0.01K","-0.24%"
"04/05/2019","28.9328","28.6553","28.9758","28.5240","0.01K","0.97%"
"04/04/2019","28.6550","28.6416","28.7564","28.5170","0.01K","0.10%"
"04/03/2019","28.6250","28.6416","28.7260","28.5170","0.01K","0.09%"
"04/02/2019","28.6000","28.6278","28.8200","28.5102","0.01K","-0.09%"
"04/01/2019","28.6250","28.6278","28.8879","28.4450","0.01K","-0.05%"
"03/29/2019","28.6400","28.6207","28.8400","28.4300","0.01K","-0.03%"
"03/28/2019","28.6489","28.6136","28.7879","28.4350","0.02K","0.06%"
"03/27/2019","28.6317","28.5849","28.7658","28.4886","0.03K","-0.15%"
"03/26/2019","28.6741","28.6100","28.7271","28.4750","0.02K","0.22%"
"03/25/2019","28.6100","28.5849","28.7013","28.4800","0.01K","-0.04%"
"03/22/2019","28.6210","28.4711","28.7065","28.4214","0.02K","0.04%"
"03/21/2019","28.6100","28.4711","28.7264","28.4214","0.01K","-0.14%"
"03/20/2019","28.6500","28.4711","28.7000","28.2659","0.01K","0.24%"
"03/19/2019","28.5800","28.4711","28.6400","28.3818","0.01K","-0.07%"
"03/18/2019","28.6000","28.4711","28.6462","28.3029","0.01K","-0.12%"
"03/15/2019","28.6350","28.4711","28.7100","28.3600","0.01K","0.08%"
"03/14/2019","28.6123","28.6100","28.6565","28.3700","0.01K","0.01%"
"03/13/2019","28.6100","28.4711","28.6448","28.3221","0.01K","-0.05%"
"03/12/2019","28.6246","28.4711","28.7000","28.3159","0.01K","-0.07%"
"03/11/2019","28.6448","28.4711","28.7216","28.4287","0.02K","-0.03%"
"03/08/2019","28.6544","28.4711","28.7187","28.4711","0.01K","0.14%"
"03/07/2019","28.6131","28.6410","28.7114","28.3291","0.01K","-0.08%"
"03/06/2019","28.6362","28.6591","28.7596","28.3634","0.02K","0.13%"
"03/05/2019","28.6000","28.6795","28.8200","28.4019","0.01K","-0.04%"
"03/04/2019","28.6102","28.6780","28.6780","28.2856","0.01K","0.12%"
"03/01/2019","28.5750","28.6645","28.6950","28.5050","0.01K","-0.03%"
"02/28/2019","28.5850","28.6677","28.7750","28.5350","0.01K","-0.05%"
"02/27/2019","28.6000","28.5627","28.6500","28.4700","0.01K","-0.14%"
"02/26/2019","28.6415","28.6441","28.8082","28.5082","0.01K","0.22%"
"02/25/2019","28.5800","28.6523","28.8200","28.5300","0.01K","-0.03%"
"02/22/2019","28.5900","28.6355","28.7600","28.5900","0.01K","-0.03%"
"02/21/2019","28.6000","28.6455","28.8100","28.6000","0.01K","0.07%"
"02/20/2019","28.5800","28.6387","28.8000","28.5800","0.01K","-0.07%"
"02/19/2019","28.6000","28.6251","28.8200","28.5800","0.01K","0.63%"
"02/18/2019","28.4200","28.4084","28.4200","28.2700","0.01K","-0.63%"
"02/15/2019","28.6000","28.4084","28.6100","28.3400","0.01K","0.11%"
"02/14/2019","28.5700","28.6134","28.7700","28.5700","0.02K","-0.17%"
"02/13/2019","28.6181","28.5575","28.7163","28.5464","0.01K","0.08%"
"02/12/2019","28.5957","28.5813","28.7100","28.5700","0.01K","-0.20%"
"02/11/2019","28.6529","28.5709","28.7664","28.5499","0.02K","0.31%"
"02/08/2019","28.5650","28.5627","28.7450","28.5350","0.01K","0.05%"
"02/07/2019","28.5500","28.5677","28.6100","28.5400","0.01K","0.00%"
"02/06/2019","28.5500","28.5574","28.7100","28.3400","0.01K","0.71%"
"02/05/2019","28.3484","28.3484","28.4144","28.0073","0.01K","0.62%"
"02/04/2019","28.1736","28.5268","28.5268","28.1736","0.01K","-1.17%"
"02/01/2019","28.5071","28.3971","28.5739","28.1959","0.01K","-0.21%"
"01/31/2019","28.5676","28.5175","28.6542","28.2403","0.01K","-0.02%"
"01/30/2019","28.5739","28.5064","28.6304","28.3605","0.01K","-0.13%"
"01/29/2019","28.6120","28.6954","28.7253","28.3754","0.01K","0.26%"
"01/28/2019","28.5373","28.3623","28.5657","28.1856","0.01K","-0.02%"
"01/25/2019","28.5442","28.4758","28.6291","28.4758","0.01K","-0.08%"
"01/24/2019","28.5674","28.4933","28.6740","28.4340","0.01K","0.05%"
"01/23/2019","28.5528","28.4780","28.6859","28.4579","0.01K","-0.04%"
"01/22/2019","28.5647","28.4450","28.5929","28.4429","0.01K","1.00%"
"01/21/2019","28.2828","28.2608","28.3007","28.2608","0.00K","-0.66%"
"01/18/2019","28.4700","28.3401","28.5500","28.3000","0.01K","0.07%"
"01/17/2019","28.4500","28.3101","28.4500","28.1500","0.01K","-0.50%"
"01/16/2019","28.5930","28.4395","28.6213","28.1955","","-0.03%"
"01/15/2019","28.6022","28.4369","28.6687","28.4369","","0.27%"
"01/14/2019","28.5240","28.3854","28.6373","28.3854","","0.08%"
"01/11/2019","28.5005","28.2306","28.5288","27.9589","0.00K","1.48%"
"01/10/2019","28.0845","28.3641","28.3641","28.0524","0.01K","-0.78%"
"01/09/2019","28.3043","28.4041","28.4041","28.3043","0.00K","-0.93%"
"01/08/2019","28.5699","28.3999","28.6482","28.2802","0.00K","0.80%"
"01/07/2019","28.3422","28.4099","28.5982","28.2024","0.00K","-0.40%"
"01/04/2019","28.4555","28.2682","28.5139","28.0680","0.01K","0.08%"
"01/03/2019","28.4337","28.2707","28.5186","28.2605","0.00K","-0.02%"
"01/02/2019","28.4398","28.3051","28.5528","28.1628","0.00K","0.95%"
"01/01/2019","28.1724","28.1724","28.1724","28.1724","0.00K","-0.10%"
"12/31/2018","28.2017","28.3059","28.3135","28.2017","0.00K","-0.63%"
"12/28/2018","28.3800","28.1946","28.3800","27.9864","","0.11%"
"12/27/2018","28.3500","28.3671","28.6200","28.3466","","-0.03%"
"12/26/2018","28.3598","28.3460","28.5641","28.1983","","0.77%"
"12/25/2018","28.1419","28.1193","28.1419","28.1193","","-0.98%"
"12/24/2018","28.4200","28.2575","28.4683","28.2575","","0.10%"
"12/21/2018","28.3910","28.2584","28.4191","28.1334","","0.22%"
"12/20/2018","28.3281","28.2939","28.4123","28.2456","","-0.01%"
"12/19/2018","28.3300","28.1400","28.3300","28.0842","","1.51%"
"12/18/2018","27.9094","28.2144","28.2446","27.8129","","-0.85%"
"12/17/2018","28.1500","28.1415","28.2100","27.9837","","-0.07%"
"12/14/2018","28.1700","28.2154","28.2639","28.1281","","-0.10%"
"12/13/2018","28.1994","28.0954","28.2754","28.0954","","-0.15%"
"12/12/2018","28.2410","28.1489","28.2990","28.0307","","0.19%"
"12/11/2018","28.1880","28.0940","28.2440","27.9785","","0.06%"
"12/10/2018","28.1700","27.9600","28.2600","27.9400","","0.00%"
"12/07/2018","28.1700","28.0000","28.1900","27.9822","","0.00%"
"12/06/2018","28.1700","28.0939","28.1700","28.0147","","-0.06%"
"12/05/2018","28.1867","28.2307","28.3544","28.1607","","0.50%"
"12/04/2018","28.0463","28.0388","28.0463","27.9905","","0.03%"
"12/03/2018","28.0388","28.0313","28.0388","27.9895","","0.03%"
"11/30/2018","28.0313","28.0243","28.0313","27.8500","","0.02%"
"11/29/2018","28.0243","28.0173","28.0243","27.9964","","0.02%"
"11/28/2018","28.0173","28.0104","28.0173","27.9894","","0.04%"
"11/27/2018","28.0069","27.9999","28.0069","27.8690","","0.01%"
"11/26/2018","28.0034","27.9964","28.0034","27.8725","","0.25%"
"11/23/2018","27.9325","27.9256","27.9325","27.8086","","0.01%"
"11/22/2018","27.9291","27.9220","27.9291","27.8120","","0.01%"
"11/21/2018","27.9256","27.9186","27.9256","27.8156","","0.01%"
"11/20/2018","27.9221","27.9221","27.9221","27.8190","","0.00%"
"11/19/2018","27.9221","27.9151","27.9221","27.7965","","0.01%"
"11/16/2018","27.9186","27.9117","27.9186","27.8225","","0.02%"
"11/15/2018","27.9117","27.9047","27.9117","27.8000","","0.03%"
"11/14/2018","27.9047","27.8978","27.9047","27.8000","","-0.15%"
"11/13/2018","27.9478","27.9408","27.9478","27.8500","","0.09%"
"11/12/2018","27.9234","27.9165","27.9234","27.8551","","0.01%"
"11/09/2018","27.9200","27.9130","27.9200","27.8462","","0.01%"
"11/08/2018","27.9165","27.9025","27.9165","27.8396","","0.03%"
"11/07/2018","27.9095","27.9095","27.9095","27.8566","","0.00%"
"11/06/2018","27.9095","27.9027","27.9095","27.8566","","0.01%"
"11/05/2018","27.9061","27.8992","27.9061","27.8500","","0.02%"
"11/02/2018","27.8992","27.8922","27.8992","27.8715","","0.05%"
"11/01/2018","27.8855","27.8787","27.8855","27.8434","","0.01%"
"10/31/2018","27.8821","27.8757","27.8821","27.8693","","0.01%"
"10/30/2018","27.8789","27.8725","27.8789","27.8407","","0.05%"
"10/29/2018","27.8662","27.8599","27.8662","27.7898","","0.01%"
"10/26/2018","27.8630","27.8566","27.8630","27.7929","","0.01%"
"10/25/2018","27.8598","27.8534","27.8598","27.7961","","0.02%"
"10/24/2018","27.8534","27.8469","27.8534","27.7961","","0.05%"
"10/23/2018","27.8406","27.8344","27.8406","27.5249","","0.01%"
"10/22/2018","27.8375","27.7929","27.8375","27.5280","","0.01%"
"10/19/2018","27.8343","27.7961","27.8343","27.7961","","0.05%"
"10/18/2018","27.8216","27.7961","27.8216","27.7453","","-0.26%"
"10/17/2018","27.8934","27.9147","28.0694","27.6306","","0.29%"
"10/16/2018","27.8120","27.8057","27.8120","27.7843","","0.01%"
"10/15/2018","27.8089","27.7961","27.8300","27.3989","","0.03%"
"10/12/2018","27.7993","27.7929","27.7993","27.5023","","0.01%"
"10/11/2018","27.7961","27.7898","27.7961","27.5312","","0.02%"
"10/10/2018","27.7898","27.7834","27.7898","27.7771","","0.03%"
"10/09/2018","27.7802","27.7739","27.9269","27.5281","","0.01%"
"10/08/2018","27.7771","27.7644","27.7771","27.7644","","0.02%"
"10/05/2018","27.7707","27.7517","27.7707","27.7517","","-1.12%"
"10/04/2018","28.0865","27.9122","28.1143","27.8996","","1.21%"
"10/03/2018","27.7516","27.7390","27.7516","27.7390","","0.02%"
"10/02/2018","27.7453","27.7453","27.7453","27.7389","","0.00%"
"10/01/2018","27.7453","27.7389","27.7453","27.5312","","0.06%"
"09/28/2018","27.7274","27.7217","27.9485","27.5196","","0.31%"
"09/27/2018","27.6417","27.8437","27.8437","27.6417","","-0.30%"
"09/26/2018","27.7245","27.7187","27.7245","27.6795","","0.01%"
"09/25/2018","27.7216","27.7158","27.7216","27.6940","","0.01%"
"09/24/2018","27.7187","27.7129","27.7187","27.6853","","0.01%"
"09/21/2018","27.7158","27.7099","27.7158","27.6882","","0.02%"
"09/20/2018","27.7099","27.7042","27.7099","27.6500","","0.04%"
"09/19/2018","27.6985","27.6928","27.6985","27.6543","","0.01%"
"09/18/2018","27.6956","27.6898","27.6956","27.6471","","0.01%"
"09/17/2018","27.6927","27.6869","27.6927","27.6500","","0.02%"
"09/14/2018","27.6869","27.6811","27.8300","27.6594","","0.03%"
"09/13/2018","27.6782","27.6378","27.6782","27.6378","","-0.17%"
"09/12/2018","27.7248","27.7177","27.7523","27.5871","","-0.23%"
"09/11/2018","27.7900","27.8195","27.8195","27.7096","","0.44%"
"09/10/2018","27.6695","27.6407","27.6695","27.6407","","0.03%"
"09/07/2018","27.6608","27.6549","27.6608","27.6334","","0.01%"
"09/06/2018","27.6579","27.6522","27.6579","27.5055","","0.02%"
"09/05/2018","27.6522","27.6464","27.6522","27.5055","","0.03%"
"09/04/2018","27.6436","27.6379","27.6436","27.5026","","0.01%"
"09/03/2018","27.6407","27.6349","27.6407","27.5055","","0.03%"
"08/31/2018","27.6323","27.6271","27.6323","27.5029","","0.01%"
"08/30/2018","27.6297","27.6245","27.6297","27.6022","","0.02%"
"08/29/2018","27.6245","27.6192","27.6245","27.5970","","0.03%"
"08/28/2018","27.6166","27.6116","27.6166","27.5074","","0.01%"
"08/27/2018","27.6141","27.6088","27.6141","27.5866","","0.06%"
"08/24/2018","27.5983","27.5932","27.5983","27.4995","","0.01%"
"08/23/2018","27.5957","27.5906","27.5957","27.4921","","0.01%"
"08/22/2018","27.5932","27.5879","27.5932","27.4947","","0.01%"
"08/21/2018","27.5906","27.5906","27.5906","27.4974","","0.00%"
"08/20/2018","27.5906","27.5852","27.5906","27.4774","","-0.47%"
"08/17/2018","27.7201","27.7696","27.8869","27.7201","","0.50%"
"08/16/2018","27.5827","27.5775","27.5827","27.5000","","0.02%"
"08/15/2018","27.5775","27.5723","27.5775","27.5100","","0.02%"
"08/14/2018","27.5723","27.5671","27.5723","27.5000","","0.02%"
"08/13/2018","27.5671","27.5619","27.5671","27.5000","","0.09%"
"08/10/2018","27.5419","27.5367","27.5419","27.4900","","0.01%"
"08/09/2018","27.5384","27.5331","27.5384","27.4816","","0.01%"
"08/08/2018","27.5358","27.5306","27.5358","27.4842","","0.01%"
"08/07/2018","27.5331","27.5280","27.5331","27.4869","","0.02%"
"08/06/2018","27.5285","27.5233","27.5285","27.4683","","0.01%"
"08/03/2018","27.5259","27.5207","27.5259","27.4900","","0.02%"
"08/02/2018","27.5204","27.5151","27.5204","27.4897","","0.02%"
"08/01/2018","27.5158","27.5105","27.5158","27.4902","","0.01%"
"07/31/2018","27.5131","27.5082","27.5131","27.4428","","0.01%"
"07/30/2018","27.5106","27.5057","27.5106","27.4454","","0.01%"
"07/27/2018","27.5080","27.5031","27.5080","27.4757","","-0.23%"
"07/26/2018","27.5727","27.5678","27.5727","27.5453","","0.01%"
"07/25/2018","27.5703","27.5653","27.5703","27.5429","","0.01%"
"07/24/2018","27.5678","27.5629","27.5678","27.5132","","0.01%"
"07/23/2018","27.5653","27.5604","27.5653","27.5556","","0.01%"
"07/20/2018","27.5629","27.5580","27.5629","27.5271","","0.01%"
"07/19/2018","27.5604","27.5555","27.5604","27.5296","","0.01%"
"07/18/2018","27.5580","27.5531","27.5580","27.5285","","0.01%"
"07/17/2018","27.5556","27.5506","27.5556","27.5358","","0.01%"
"07/16/2018","27.5530","27.5384","27.5530","27.5384","","0.01%"
"07/13/2018","27.5506","27.5457","27.5506","27.5233","","0.01%"
"07/12/2018","27.5481","27.5384","27.5481","27.5062","","0.02%"
"07/11/2018","27.5433","27.5433","27.5481","27.4812","","0.00%"
"07/10/2018","27.5433","27.5384","27.5433","27.4838","","0.01%"
"07/09/2018","27.5408","27.5358","27.5408","27.5135","","0.01%"
"07/06/2018","27.5383","27.5334","27.5383","27.5110","","0.01%"
"07/05/2018","27.5358","27.5310","27.5358","27.5085","","0.01%"
"07/04/2018","27.5334","27.5285","27.5334","27.5235","","0.01%"
"07/03/2018","27.5310","27.5260","27.5310","27.4764","","0.01%"
"07/02/2018","27.5284","27.5236","27.5284","27.5220","","0.01%"
"06/29/2018","27.5261","27.5253","27.5261","27.4988","","0.00%"
"06/28/2018","27.5257","27.5252","27.5257","27.5247","","0.00%"
"06/27/2018","27.5254","27.5250","27.5254","27.5227","","0.00%"
"06/26/2018","27.5252","27.5246","27.5252","27.5230","","0.00%"
"06/25/2018","27.5249","27.5233","27.5249","27.5233","","0.00%"
"06/22/2018","27.5247","27.5240","27.5247","27.5230","","0.00%"
"06/21/2018","27.5243","27.5238","27.5243","27.4971","","0.00%"
"06/20/2018","27.5241","27.5235","27.5241","27.4968","","0.00%"
"06/19/2018","27.5238","27.5233","27.5238","27.4965","","0.00%"
"06/18/2018","27.5236","27.5230","27.5236","27.5164","","0.00%"
"06/15/2018","27.5233","27.5233","27.5233","27.4960","","0.00%"
"06/14/2018","27.5233","27.5228","27.5233","27.4960","","0.00%"
"06/13/2018","27.5231","27.5224","27.5231","27.5014","","0.00%"
"06/12/2018","27.5227","27.5221","27.5227","27.5210","","0.00%"
"06/11/2018","27.5224","27.5214","27.5224","27.4776","","0.00%"
"06/08/2018","27.5222","27.5216","27.5222","27.4936","","0.00%"
"06/07/2018","27.5219","27.5212","27.5219","27.4924","","0.00%"
"06/06/2018","27.5216","27.5207","27.5216","27.5201","","0.00%"
"06/05/2018","27.5211","27.5205","27.5211","27.4688","","0.00%"
"06/04/2018","27.5208","27.5208","27.6892","27.4692","","0.00%"
"06/01/2018","27.5208","27.5203","27.5208","27.4692","","0.00%"
"05/31/2018","27.5206","27.5203","27.5206","27.4694","","0.00%"
"05/30/2018","27.5204","27.5201","27.5204","27.4696","","0.00%"
"05/29/2018","27.5203","27.5201","27.5203","27.4698","","0.00%"
"05/28/2018","27.5202","27.5202","27.5202","27.5202","","0.00%"
"05/25/2018","27.5202","27.5200","27.5202","27.4699","","0.00%"
"05/24/2018","27.5201","27.5196","27.5201","27.4700","","0.06%"
"05/23/2018","27.5023","27.5566","27.6571","27.5023","","-0.06%"
"05/22/2018","27.5197","27.5194","27.5203","27.4199","","0.00%"
"05/21/2018","27.5196","27.5084","27.5406","27.4704","","0.00%"
"05/18/2018","27.5194","27.5191","27.5407","27.4922","","-0.03%"
"05/17/2018","27.5286","27.5126","27.5286","27.4916","","0.03%"
"05/16/2018","27.5192","27.5088","27.5192","27.4903","","0.00%"
"05/15/2018","27.5191","27.5089","27.5649","27.4709","","0.09%"
"05/14/2018","27.4941","27.5878","27.6303","27.4941","","-0.09%"
"05/11/2018","27.5188","27.5186","27.5188","27.4713","","0.00%"
"05/10/2018","27.5187","27.5182","27.5187","27.5094","","0.00%"
"05/09/2018","27.5185","27.5182","27.5185","27.4911","","0.00%"
"05/08/2018","27.5184","27.5181","27.5184","27.4912","","0.00%"
"05/07/2018","27.5182","27.5179","27.5182","27.4718","","0.00%"
"05/04/2018","27.5181","27.5178","27.5181","27.4903","","0.00%"
"05/03/2018","27.5179","27.5176","27.5654","27.4720","","0.00%"
"05/02/2018","27.5178","27.5176","27.5178","27.4632","","0.00%"
"05/01/2018","27.5177","27.5177","27.5177","27.4630","","0.00%"
"04/30/2018","27.5177","27.5174","27.5177","27.4723","","0.00%"
"04/27/2018","27.5175","27.5173","27.5175","27.4724","","0.35%"
"04/26/2018","27.4215","27.4214","27.4215","27.3768","","0.00%"
"04/25/2018","27.4215","27.4212","27.4215","27.3769","","0.00%"
"04/24/2018","27.4213","27.4211","27.4213","27.3970","","0.00%"
"04/23/2018","27.4212","27.4208","27.4212","27.3940","","0.00%"
"04/20/2018","27.4210","27.4208","27.4210","27.3773","","0.00%"
"04/19/2018","27.4209","27.4206","27.4209","27.3774","","0.00%"
"04/18/2018","27.4208","27.4204","27.4208","27.3664","","0.00%"
"04/17/2018","27.4206","27.4157","27.4206","27.3777","","0.00%"
"04/16/2018","27.4204","27.4158","27.4204","27.3778","","0.00%"
"04/13/2018","27.4203","27.4200","27.4203","27.3779","","0.00%"
"04/12/2018","27.4202","27.4199","27.4202","27.3781","","0.00%"
"04/11/2018","27.4200","27.4199","27.4200","27.3783","","0.00%"
"04/10/2018","27.4200","27.4197","27.4200","27.3784","","0.00%"
"04/09/2018","27.4198","27.4196","27.4198","27.3785","","0.00%"
"04/06/2018","27.4197","27.4197","27.4197","27.3786","","0.00%"
"04/05/2018","27.4197","27.4193","27.4197","27.3786","","0.00%"
"04/04/2018","27.4195","27.4193","27.4195","27.3788","","0.00%"
"04/03/2018","27.4194","27.4191","27.4194","27.3922","","0.00%"
"04/02/2018","27.4193","27.4170","27.4193","27.4170","","0.00%"
"03/30/2018","27.4191","27.4186","27.4191","27.3792","","0.00%"
"03/29/2018","27.4188","27.4174","27.4188","27.3794","","0.00%"
"03/28/2018","27.4183","27.4183","27.4183","27.4170","","0.00%"
"03/27/2018","27.4183","27.4000","27.4183","27.3800","","0.00%"
"03/26/2018","27.4180","27.4173","27.4180","27.3803","","0.00%"
"03/23/2018","27.4178","27.4172","27.6206","27.4005","","0.00%"
"03/22/2018","27.4175","27.4118","27.4175","27.4118","","0.00%"
"03/21/2018","27.4172","27.4121","27.4172","27.3811","","0.00%"
"03/20/2018","27.4169","27.4165","27.6213","27.4123","","0.00%"
"03/19/2018","27.4167","27.4126","27.5816","27.4126","","0.00%"
"03/16/2018","27.4164","27.4158","27.4164","27.4129","","0.00%"
"03/15/2018","27.4161","27.4132","27.4161","27.3617","","0.00%"
"03/14/2018","27.4158","27.4153","27.5525","27.3824","","0.00%"
"03/13/2018","27.4155","27.4138","27.6227","27.4138","","0.00%"
"03/12/2018","27.4153","27.4140","27.4153","27.3830","","0.00%"
"03/09/2018","27.4150","27.4145","27.4150","27.4143","","0.00%"
"03/08/2018","27.4148","27.4145","27.4148","27.4142","","0.00%"
"03/07/2018","27.4145","27.4139","27.4148","27.3838","","0.00%"
"03/06/2018","27.4142","27.4137","27.4142","27.3841","","0.00%"
"03/05/2018","27.4139","27.4083","27.5844","27.3844","","0.00%"
"03/02/2018","27.4136","27.4087","27.4136","27.4087","","0.00%"
"03/01/2018","27.4136","27.4132","27.5847","27.4087","","0.00%"
"02/28/2018","27.4134","27.4131","27.4134","27.3587","","0.00%"
"02/27/2018","27.4133","27.4091","27.4133","27.3589","","-0.53%"
"02/26/2018","27.5600","27.5640","27.7800","27.5400","","0.00%"
"02/23/2018","27.5600","27.5740","27.5777","27.5500","","0.54%"
"02/22/2018","27.4128","27.4094","27.4128","27.3854","","0.00%"
"02/21/2018","27.4127","27.4096","27.5856","27.3839","","0.00%"
"02/20/2018","27.4126","27.4097","27.4126","27.3840","","0.00%"
"02/19/2018","27.4124","27.4098","27.4124","27.4098","","0.00%"
"02/16/2018","27.4123","27.4100","27.4123","27.4100","","0.00%"
"02/15/2018","27.4122","27.4119","27.4122","27.3844","","0.00%"
"02/14/2018","27.4121","27.4103","27.4121","27.1863","","0.00%"
"02/13/2018","27.4119","27.4104","27.5864","27.1864","","0.00%"
"02/12/2018","27.4118","27.4106","27.5766","27.4106","","0.00%"
"02/09/2018","27.4116","27.4107","27.4116","27.3867","","0.00%"
"02/08/2018","27.4115","27.4108","27.4115","27.3868","","0.00%"
"02/07/2018","27.4113","27.4109","27.4113","27.3869","","0.00%"
"02/06/2018","27.4112","27.4111","27.4371","27.4110","","0.00%"
"02/05/2018","27.4111","27.4112","27.4112","27.1872","","0.00%"
"02/02/2018","27.4109","27.3834","27.4113","27.3832","","0.00%"
